run_id,config_name,split_protocol,model,evaluation_split,seed,metric,value
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,validation,13,false_positives,158.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,validation,13,false_negatives,70.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,validation,13,true_positives,4201.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,test,13,n,7350.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,test,13,accuracy,0.9602721088435374
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,test,13,balanced_accuracy,0.9576134708013487
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,test,13,macro_precision,0.9518381660757587
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,test,13,macro_recall,0.9576134708013487
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,test,13,macro_f1,0.9546396023198012
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,test,13,weighted_f1,0.9603982421942621
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,test,13,brier_score,0.037851668625932075
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,test,13,log_loss,0.15711947574044244
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,test,13,ece_10,0.07692147378262199
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,test,13,true_negatives,2234.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,test,13,false_positives,117.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,test,13,false_negatives,175.0
20260822T222049Z-ifnd_source_disjoint_v1_s13-ec376912,ifnd_source_disjoint_v1_s13,source_disjoint,tfidf_logreg,test,13,true_positives,4824.0
20260822T222208Z-ifnd_random_stratified_v1_s42-54c7009b,ifnd_random_stratified_v1_s42,random_stratified,majority,validation,42,n,8253.0
20260822T222208Z-ifnd_random_stratified_v1_s42-54c7009b,ifnd_random_stratified_v1_s42,random_stratified,majority,validation,42,accuracy,0.6772082878953108
20260822T222208Z-ifnd_random_stratified_v1_s42-54c7009b,ifnd_random_stratified_v1_s42,random_stratified,majority,validation,42,balanced_accuracy,0.5
20260822T222208Z-ifnd_random_stratified_v1_s42-54c7009b,ifnd_random_stratified_v1_s42,random_stratified,majority,validation,42,macro_precision,0.3386041439476554
